file_id,label,activity_class,teff,logg,star_mass_msun,star_radius_rsun,rotation_period_days,inclination_deg,sigma_ppm,tau_days,spot_enable,spot_count,spot_radius_deg,spot_contrast,spot_lifetime_days,spot_latitude_deg,spot_longitude_deg,spot_domega,flare_enable,flare_mean_period_days,flare_amplitude_ppm,planet_present,planet_period_days,planet_radius_rjup,planet_radius_earth,planet_sma_au,orbital_angle_deg,transit_depth_ppm,seed,white_bin,act_rms,exp_flares,n_transits,transit_snr_raw,transit_snr_det,detect_raw,detect_det
49,0,mild,6323.1,4.499,1.096444822727806,1.033060147194224,24.83,54.29,15.51,1.48,1,2,1.31,0.711,17.5,6.0,219.31,0.211,1,48.89,19.9,0,,,,,,,1954912153,63.127271867591695,49.78638179821612,5.522459390126342,0,,,,
502,1,strong,5406.7,4.226,1.1831295629862006,1.3812757768375614,20.84,88.59,126.02,3.732,1,2,2.87,0.566,22.9,1.45,223.25,0.096,1,1.165,113.3,0,,,,,,,1504566724,67.06505799311071,260.64840800493147,231.7536820457312,0,,,,
8,0,mild,5253.9,4.352,1.0542738680075054,1.1307617736707445,34.89,60.08,31.93,1.997,1,3,1.41,0.705,12.3,3.7,83.14,0.22,1,30.75,44.2,0,,,,,,,388054582,64.08555498411503,80.46114263840397,8.780261449862662,0,,,,
483,1,strong,5606.7,4.492,0.9886746051092608,0.9314764388627584,13.91,63.25,64.32,3.251,1,4,2.31,0.568,10.8,-6.92,290.97,0.099,1,2.481,151.5,0,,,,,,,513687577,61.29991938607456,215.3480933814936,108.82428036407774,0,,,,
327,0,mild,6074.0,4.41,1.1058161459989837,1.0843318999323155,28.38,88.76,23.04,2.499,1,2,1.545,0.728,17.8,2.5,104.92,0.234,1,54.11,18.0,0,,,,,,,1399848054,63.90119320478559,72.80891703731874,4.98970688566396,0,,,,
450,1,strong,5648.0,4.527,0.9558749736601384,0.8794479638215025,21.29,86.36,98.96,1.818,1,2,2.88,0.514,22.1,7.34,225.99,0.091,1,2.435,275.7,0,,,,,,,1432223308,62.23107746524587,368.2616932696696,110.88009839148948,0,,,,
982,2,mild,6027.3,4.258,1.0730165145498611,1.272288986719459,20.08,74.39,12.47,0.653,1,2,1.425,0.689,7.8,-1.72,111.19,0.123,1,31.72,79.1,1,31.2023,0.32092,3.53012,0.19858,168.58,641.9806136750175,956359837,66.8733700799857,87.30674829634965,8.511760390393345,8,107.790230494476,177.2639554721516,1.0,1.0
466,1,strong,5399.0,4.327,1.1151874692701615,1.2010853535832786,14.2,46.52,82.88,4.603,1,4,2.2,0.53,16.9,-14.75,184.6,0.088,1,1.248,104.7,0,,,,,,,289555209,65.4826346724567,182.8460999023771,216.34057658916416,0,,,,
236,0,mild,6239.4,4.208,1.0847306686388336,1.3603011919456849,27.96,87.03,32.15,1.645,1,2,1.27,0.699,15.8,2.93,110.39,0.194,1,37.8,17.5,0,,,,,,,733475157,67.8848566806709,78.22440958011047,7.142673004848595,0,,,,
730,1,strong,5656.2,4.525,0.9558749736601384,0.8831586437898794,17.92,60.35,42.87,1.38,1,5,2.35,0.499,17.3,-11.31,229.66,0.13,1,1.71,140.3,0,,,,,,,950271625,62.25872040307241,279.92095906448446,157.89066642296893,0,,,,
527,1,strong,5668.0,4.267,1.133930115812517,1.296563803070892,19.24,78.27,49.35,4.549,1,3,2.36,0.544,22.2,6.45,127.12,0.096,1,3.439,172.2,0,,,,,,,793494520,65.78157114217646,245.30937918621652,78.50917114954257,0,,,,
1360,3,strong,5245.6,4.351,1.021474236558383,1.111646910657837,9.13,63.24,51.67,3.243,1,4,2.143,0.607,7.3,1.1,213.36,0.088,1,1.989,677.0,1,33.9462,0.26835,2.95185,0.20664,257.0,587.9892019883026,1895000138,65.4392874817002,267.8466411893222,135.74310687947553,7,35.20496133258975,148.3341067410546,1.0,1.0
1064,2,mild,5259.1,4.345,1.0495882063719166,1.1368819241147927,32.86,89.25,7.68,2.37,1,2,0.705,0.669,13.9,0.3,170.07,0.195,1,33.49,37.3,1,3.1738,0.23084,2.53924,0.04295,237.88,415.9980458353847,276459183,66.13893325917597,96.88758217496844,8.061900256293725,85,138.3572190814071,245.4022300619457,1.0,1.0
623,1,strong,6035.2,4.501,1.030845559829561,0.9438316289297554,18.59,68.61,65.26,2.25,1,2,2.695,0.474,15.2,-14.76,180.84,0.102,1,3.468,179.3,0,,,,,,,1524864351,62.80841241399344,245.6519047519417,77.85266423969921,0,,,,
1169,3,strong,6074.0,4.441,1.140958608265676,1.0653949093442434,8.76,46.22,66.36,3.395,1,4,2.33,0.508,9.2,0.96,145.24,0.104,1,3.034,562.6,1,37.6652,0.32591,3.58501,0.22979,159.86,944.2217933863697,33342384,63.982438841723074,258.9997542280822,88.98913631617563,7,57.13619395202871,238.23913918812696,1.0,1.0
1103,2,mild,6308.5,4.35,1.1714154088972284,1.1925181807084275,32.5,26.11,21.82,1.523,1,1,0.75,0.663,24.0,19.32,203.92,0.206,1,22.49,25.3,1,6.5664,0.11699,1.28689,0.07234,184.19,97.11075852799831,1909113568,64.91155768777602,42.5205462398494,12.005026215352462,41,38.49394281326981,46.01749457460071,1.0,1.0
276,0,mild,5747.2,4.244,1.1573584239904615,1.3421044302414962,20.31,36.38,39.51,2.253,1,3,1.393,0.691,9.6,-15.64,128.77,0.193,1,21.09,16.9,0,,,,,,,908128530,66.89306648240661,52.78584962891426,12.80194592618667,0,,,,
716,1,strong,5757.5,4.431,0.9441608195711662,0.9771724276349484,15.21,44.19,111.43,3.034,1,2,2.27,0.525,18.9,-4.88,234.86,0.096,1,3.979,210.1,0,,,,,,,535488066,63.93642122664494,153.78129159867623,67.85449599981825,0,,,,
547,1,strong,5403.0,4.334,1.0566166988253,1.1518805186975691,12.67,86.32,34.86,4.816,1,3,2.63,0.512,12.3,14.17,254.28,0.106,1,2.407,144.7,0,,,,,,,981384654,65.07449133497296,248.4424395576256,112.16993750863185,0,,,,
640,1,strong,5236.4,4.454,0.9277610038466048,0.941237555581484,21.99,89.62,104.28,3.021,1,5,2.302,0.538,20.9,-2.39,110.79,0.101,1,2.291,279.9,0,,,,,,,870908642,62.75305640598444,252.16996166748103,117.84942801539805,0,,,,
701,1,strong,5785.0,4.467,0.9301038346643994,0.9329207185795766,16.56,80.34,52.69,3.719,1,4,2.085,0.465,13.1,-12.97,77.84,0.096,1,1.924,718.1,0,,,,,,,269292752,64.09835683646912,378.5233344890797,140.3290226524308,0,,,,
336,0,mild,5989.6,4.336,0.9722747893846996,1.1080479032519717,33.53,74.73,19.02,1.477,1,1,1.85,0.718,12.4,-17.82,113.07,0.234,1,42.1,21.1,0,,,,,,,927790688,65.63824218585806,37.45333937732228,6.413136332144344,0,,,,
1327,3,strong,5595.4,4.548,0.9441608195711662,0.8569627670904322,17.91,44.98,31.63,2.652,1,2,2.31,0.593,22.6,3.1,99.65,0.081,1,1.247,231.1,1,36.9107,0.30828,3.39108,0.21284,78.93,1305.7699689717106,1828221275,62.23558212041471,267.2672084428484,216.5140654236382,7,70.86300370230195,312.4588206652258,1.0,1.0
260,0,mild,6270.4,4.391,1.0636451912786833,1.0879693192436248,21.58,34.6,15.19,2.211,1,3,1.117,0.634,14.1,-6.42,325.26,0.214,1,51.77,16.5,0,,,,,,,2069032609,64.25738465092086,50.0580995608066,5.21524125136714,0,,,,
1333,3,strong,6266.7,4.272,1.1761010705328172,1.311792516808327,8.74,25.52,54.73,3.739,1,2,2.36,0.463,9.0,7.82,219.87,0.114,1,1.076,486.4,1,13.566,0.17214,1.89354,0.1175,70.34,173.75334782579046,1085133253,67.28190184282532,210.87230737317276,250.92289924096363,19,19.442682876691013,63.96307189183144,1.0,1.0
467,1,strong,5367.2,4.251,1.194843717075173,1.361975130850005,11.22,45.1,96.0,1.801,1,2,2.37,0.626,11.3,-28.09,288.57,0.093,1,3.684,377.9,0,,,,,,,1069859932,66.37687615842991,151.17196606828958,73.28801291619892,0,,,,
1410,3,strong,5777.7,4.388,0.9207325113932217,1.016246186313124,18.28,34.36,82.31,3.657,1,4,2.183,0.56,22.1,10.24,206.84,0.07,1,4.319,370.0,1,20.6355,0.21544,2.36984,0.14324,60.37,453.4764157445432,2067810313,64.54392387803223,229.2224747275461,62.51285936172189,13,38.35875100885532,141.5254537001844,1.0,1.0
434,1,strong,6000.5,4.236,1.1433014390836949,1.3504115448073453,10.1,82.75,77.85,4.475,1,4,2.19,0.561,10.4,1.37,260.22,0.084,1,1.142,126.5,0,,,,,,,363810251,66.89710718506704,245.7299675513676,236.4212255545332,0,,,,
138,0,mild,5769.1,4.4,0.9207325113932217,1.0019208932613854,24.71,75.66,6.71,1.034,1,3,1.483,0.74,15.7,-4.16,220.93,0.142,1,37.89,33.1,0,,,,,,,752813047,64.35464204419502,65.61401884086845,7.125707035715937,0,,,,
94,0,mild,5670.2,4.27,1.1093303922256754,1.2771626125108746,30.2,70.04,7.29,1.85,1,1,1.03,0.683,19.0,-5.55,306.94,0.181,1,44.2,18.3,0,,,,,,,428986308,65.75831956878997,39.963124341847,6.108439809576399,0,,,,
1472,3,strong,5310.6,4.362,0.9816461126558772,1.077251534263727,11.72,68.45,110.77,2.744,1,3,2.407,0.573,10.5,3.42,265.22,0.121,1,1.227,296.4,1,5.839,0.12619,1.38809,0.06307,14.93,138.45719221607052,1535785921,65.39072891741905,226.45933125273868,220.0432270442354,46,18.370479621131206,66.2192961387381,1.0,1.0
1471,3,strong,5787.8,4.293,0.9582178044779328,1.1565070690738828,15.79,28.1,36.76,2.395,1,4,2.548,0.522,13.0,-9.35,230.43,0.077,1,3.54,293.9,1,30.5185,0.19971,2.19681,0.18842,31.08,300.8866521306452,662570232,66.51972497785007,175.67390708884636,76.26922022126465,8,28.62990826017156,80.8484929795404,1.0,1.0
1308,3,strong,6308.1,4.4,1.136272946630538,1.112786977295507,13.8,29.4,89.73,2.217,1,5,2.126,0.577,13.6,2.41,178.56,0.094,1,4.186,123.7,1,22.3792,0.10794,1.1873399999999998,0.16218,194.0,94.93812286395068,8014463,64.33003637685957,169.12577775683022,64.49905388993714,12,10.399112164541206,29.25056686115374,1.0,1.0
924,2,mild,5791.1,4.354,0.9207325113932217,1.0563123870098703,27.0,83.09,16.25,1.867,1,1,0.93,0.759,20.1,-17.07,336.18,0.126,1,24.55,89.5,1,4.0031,0.34497,3.79467,0.048,91.74,1076.1623506842686,1792634605,72.27759679385336,220.86016737053023,10.997679820092744,67,164.27155051499514,528.1638337149697,1.0,1.0
62,0,mild,6249.2,4.208,1.0847306686388336,1.356684923089058,27.81,69.95,13.11,1.88,1,1,1.5,0.688,15.9,-1.53,188.01,0.125,1,26.92,17.0,0,,,,,,,1516342063,67.27269831980969,53.5231875077632,10.029459122707165,0,,,,
1329,3,strong,5928.8,4.408,0.948846481206755,1.0072442112606237,15.27,75.15,33.01,1.108,1,4,2.397,0.551,15.4,-22.54,197.75,0.087,1,1.404,134.2,1,32.2898,0.26459,2.91049,0.19501,301.42,696.2691843609622,1472311472,64.03633825464753,198.6835964705996,192.3027347459237,8,56.25513120193597,183.382739661871,1.0,1.0
597,1,strong,6136.7,4.276,1.1198731309057504,1.2718141651443684,17.35,49.27,79.53,4.438,1,3,2.427,0.556,17.4,-0.21,92.65,0.089,1,3.8,114.0,0,,,,,,,986131198,65.93065095168046,201.5498124464709,71.05079989033602,0,,,,
479,1,strong,6125.1,4.411,1.0531024525987964,1.0571240936330983,16.09,57.19,27.33,1.238,1,4,2.29,0.447,15.7,-8.91,299.2,0.102,1,3.631,223.9,0,,,,,,,845851321,63.77833210680324,201.90891990246763,74.35776358669152,0,,,,
1081,2,mild,6283.2,4.345,1.0847306686388336,1.1582198397925128,22.87,42.34,11.97,1.966,1,2,1.56,0.708,11.0,-1.09,185.0,0.217,1,38.65,23.0,1,15.5273,0.1077,1.1847,0.12515,94.07,87.24675617280427,399329343,64.99851101952625,50.02561800659512,6.985589639929544,17,24.275012021523096,30.632233722501837,1.0,1.0
628,1,strong,5723.3,4.545,0.9324466654821938,0.8552552754562234,20.52,57.8,38.59,4.641,1,2,2.51,0.437,24.4,-0.79,307.6,0.127,1,1.027,132.8,0,,,,,,,1172126146,61.710296169354585,129.93330897591133,262.8948778805033,0,,,,
486,1,strong,5946.1,4.399,1.0894163302746342,1.0921532895076078,17.36,19.09,83.2,4.838,1,3,2.307,0.496,16.5,-27.82,47.58,0.112,1,1.003,147.6,0,,,,,,,62633497,63.96081110211601,106.796163132969,269.18548313387527,0,,,,
1087,2,mild,5345.8,4.393,0.948846481206755,1.0295729750728728,20.46,85.77,6.07,0.941,1,3,0.927,0.736,10.4,-0.51,227.7,0.218,1,64.45,18.6,1,4.6849,0.22096,2.43056,0.05384,149.94,464.7430842651262,1101463244,64.85123307208978,100.4530652301912,4.189186029220743,57,128.24248912064436,236.44415163910503,1.0,1.0
287,0,mild,5289.6,4.48,0.9043326956686604,0.9141279413633898,20.56,74.49,5.3,1.423,1,1,1.39,0.625,4.5,-11.59,236.31,0.215,1,56.56,15.8,0,,,,,,,1436022072,62.60544398115819,32.47951759617315,4.773568592349308,0,,,,
918,2,mild,6367.0,4.207,1.1714154088972284,1.4048250937486777,22.06,59.41,21.98,1.16,1,1,0.95,0.636,15.5,5.48,138.82,0.234,1,58.06,32.4,1,44.4707,0.13305,1.46355,0.25896,217.51,90.5076163929164,113677112,67.41929652287338,44.87333616239481,4.650241811630672,6,19.632011165291768,23.58297863922403,1.0,1.0
1353,3,strong,5448.7,4.28,1.136272946630538,1.277641376743775,16.63,43.82,140.11,3.424,1,3,1.89,0.551,13.1,-9.9,285.1,0.091,1,1.916,998.0,1,20.8269,0.09402,1.03422,0.15459,30.13,54.64147820071072,1462359841,67.23494553313715,375.505143883597,140.91494759043678,12,3.005776922109036,17.054145797141135,0.0,1.0
173,0,mild,6134.0,4.345,1.1561870085815644,1.196983770108501,24.1,55.81,5.16,0.913,1,1,0.77,0.624,7.1,5.18,336.85,0.207,1,60.47,29.0,0,,,,,,,1421740700,65.33629002483364,35.08112847857817,4.464908873545177,0,,,,
993,2,mild,5888.2,4.453,1.0894163302746342,1.025073836452966,25.75,71.89,21.67,1.232,1,1,0.96,0.621,12.3,11.39,83.55,0.216,1,23.15,17.8,1,10.0379,0.09884,1.08724,0.09371,284.16,93.81127915881872,971503249,63.44097929042798,41.90355553088692,11.662766288694463,26,30.440774158980837,36.481673026550204,1.0,1.0
635,1,strong,5471.4,4.49,0.9277610038466048,0.9104270765354484,10.72,86.61,79.18,2.804,1,2,1.67,0.524,13.8,3.18,146.53,0.131,1,1.578,612.8,0,,,,,,,296044533,62.32545403713062,226.33794012172515,171.09825068648723,0,,,,
190,0,mild,6232.0,4.339,1.108158976816778,1.1786455678069867,29.58,61.15,8.39,0.539,1,2,1.49,0.712,19.9,12.99,214.89,0.23,1,54.7,16.8,0,,,,,,,1370586957,64.95065917360091,60.30053275569718,4.935887378122064,0,,,,
1142,3,strong,6327.9,4.232,1.1843009783950975,1.3784387441154748,15.71,87.17,104.34,2.858,1,3,2.46,0.514,14.1,-9.18,215.03,0.093,1,3.489,203.1,1,3.2335,0.11559,1.27149,0.04528,42.69,70.95213476299719,992241564,67.20946051395437,295.6071976051553,77.38407554694092,83,9.76842154902112,44.06090942198043,1.0,1.0
639,1,strong,5453.8,4.386,0.983988943473672,1.0528999624181266,11.61,36.2,25.65,4.019,1,3,2.437,0.474,12.3,-4.19,84.53,0.099,1,4.042,521.1,0,,,,,,,1930486268,64.1636338754428,245.3866727755077,66.79689252431392,0,,,,
1229,3,strong,6205.2,4.349,1.0472453755541222,1.1326503149468443,10.85,53.07,100.97,3.433,1,2,1.915,0.516,11.4,22.84,153.01,0.076,1,3.821,1465.6,1,4.0391,0.21075,2.31825,0.05041,355.51,349.3360043860596,704145823,66.83458149236415,524.9033751075254,70.66030871061943,66,23.59290976490515,186.78924018045564,1.0,1.0
1230,3,strong,5694.1,4.487,0.9441608195711662,0.9166921532634064,19.57,48.75,44.94,4.291,1,2,2.61,0.569,18.5,6.91,189.77,0.075,1,4.253,459.6,1,12.4212,0.22762,2.50382,0.10297,310.85,622.1193254486299,1599008111,63.610624064607,307.5725431268858,63.48296251664164,21,44.07133189460968,217.6049941398124,1.0,1.0
408,1,strong,6057.3,4.364,1.016788574922794,1.0976079147027062,19.94,29.63,127.08,4.49,1,2,2.105,0.554,25.4,1.29,239.84,0.128,1,1.374,183.6,0,,,,,,,841678531,65.14626910386094,146.78490071530464,196.50148441286524,0,,,,
953,2,mild,5237.9,4.215,1.1936723016662756,1.386261620597344,30.37,72.62,10.07,0.608,1,1,1.5,0.789,13.5,18.94,254.99,0.221,1,54.49,31.5,1,27.1528,0.15823,1.74053,0.18755,55.95,131.45803578861293,1845345279,65.95510556471085,50.002998825851,4.954909884075552,9,31.168258160869723,39.11301660240363,1.0,1.0
875,2,mild,5334.1,4.254,1.194843717075173,1.3600988163870869,33.14,34.58,6.56,2.335,1,3,1.623,0.687,15.7,-6.42,176.63,0.191,1,24.19,17.8,1,3.3349,0.21391,2.35301,0.04636,209.63,249.58652377506783,1630739653,66.3721017634306,78.79605626092632,11.161349300672876,80,98.966770921729,153.61898568690523,1.0,1.0
970,2,mild,6352.7,4.457,1.096444822727806,1.046103595096365,31.46,83.22,23.31,1.866,1,1,1.63,0.665,8.8,-18.89,11.39,0.248,1,30.73,53.1,1,9.1262,0.24631,2.70941,0.08813,232.39,559.3898492898032,543688478,64.57773306838331,93.07729565799517,8.785975905736311,29,127.78893177691708,224.1742989165779,1.0,1.0
675,1,strong,5759.2,4.389,1.0074172516516164,1.0619355989065524,10.51,72.6,91.4,1.666,1,5,2.246,0.542,11.9,1.73,180.08,0.085,1,4.203,133.6,0,,,,,,,1447677653,64.41250663262738,202.9257957537264,64.23817263461262,0,,,,
1008,2,mild,5839.6,4.541,0.9816461126558772,0.8866216496852874,31.2,15.87,7.53,2.109,1,2,1.705,0.762,8.7,-16.58,227.16,0.202,1,32.93,30.5,1,6.5542,0.15904,1.74944,0.06812,252.24,324.66535884371115,1654698500,62.70430902382195,59.72554480118259,8.1989990763218,41,102.37819905024332,141.38747487467282,1.0,1.0
614,1,strong,5788.5,4.204,1.1854723938039953,1.42949524112597,21.99,52.83,45.33,2.921,1,5,1.9,0.578,23.4,-3.01,214.2,0.109,1,3.985,142.4,0,,,,,,,1296222553,67.61367643950646,182.4751901652725,67.75233113758516,0,,,,
1292,3,strong,6066.0,4.375,1.0706736837320667,1.1102374018422163,8.32,55.46,39.35,4.355,1,3,2.327,0.507,8.9,9.76,198.79,0.082,1,1.783,106.8,1,16.2948,0.09652,1.06172,0.12868,163.28,76.26105358970314,1484286764,65.02588421752232,268.6720058449971,151.42627009718277,16,6.041380616857181,25.68228090220558,0.0,1.0
517,1,strong,5733.7,4.224,1.194843717075173,1.406651622928195,17.76,21.53,52.74,4.567,1,3,2.36,0.441,18.6,-16.47,32.97,0.118,1,3.152,139.1,0,,,,,,,695306396,67.69813198042654,85.0891091730894,85.65769022312082,0,,,,
413,1,strong,5994.6,4.384,1.065988022096431,1.0980515234578083,14.49,46.68,89.15,3.442,1,3,2.53,0.535,13.2,-4.75,165.45,0.094,1,4.056,114.8,0,,,,,,,1507870665,64.61266977122575,185.5172188021684,66.56633125820436,0,,,,
38,0,mild,5312.9,4.511,0.903161280259804,0.8607330178743947,25.93,88.68,20.67,0.799,1,3,1.347,0.719,12.2,4.26,239.89,0.221,1,22.97,18.2,0,,,,,,,919143385,60.34121547541569,50.49230475067409,11.754159320125243,0,,,,
590,1,strong,6233.6,4.32,1.108158976816778,1.204585390156126,14.64,18.2,114.25,4.642,1,2,1.865,0.55,15.5,-4.12,165.6,0.099,1,2.421,119.1,0,,,,,,,1548820378,65.82285752062815,116.0201247968141,111.5212885515394,0,,,,
82,0,mild,6112.5,4.365,1.0613023604607903,1.1193349026853834,27.49,64.51,18.14,2.356,1,2,1.585,0.718,15.4,-0.68,119.25,0.187,1,27.02,16.3,0,,,,,,,996129705,64.42609073048985,62.7756264058942,9.992340473104251,0,,,,
551,1,strong,5727.9,4.502,0.9781318664291856,0.9188535756377716,11.67,32.55,78.35,1.995,1,4,1.98,0.58,9.8,-12.11,230.0,0.104,1,5.963,664.1,0,,,,,,,1238358715,62.62544788698583,230.52664278612255,45.27805460058308,0,,,,
1147,3,strong,5487.1,4.365,0.9816461126558772,1.077002226731125,19.86,55.66,98.17,1.64,1,2,2.115,0.585,19.8,-7.07,281.74,0.103,1,1.628,309.1,1,11.8855,0.10523,1.15753,0.1013,271.18,96.32650886050398,1848673777,64.56421370808016,174.09992882659148,165.84339040741824,22,12.629330716749289,36.32183941640199,1.0,1.0
26,0,mild,5413.0,4.319,1.0472453755541222,1.1700163641126051,22.87,83.47,5.26,2.355,1,2,1.465,0.73,7.9,12.12,243.81,0.188,1,76.02,44.7,0,,,,,,,1350723616,65.56273121771638,60.15496102897786,3.5516053615269256,0,,,,
1297,3,strong,5647.5,4.301,0.9254181730288104,1.1253676908071304,8.44,89.76,87.86,1.861,1,4,2.083,0.579,8.3,23.37,232.89,0.105,1,1.39,159.8,1,39.9299,0.34261,3.76871,0.2228,330.95,935.2141453660104,1798357381,65.9173527780383,188.69996213995933,194.23959682250137,6,75.15149711474994,227.8826931058736,1.0,1.0
852,2,mild,5755.9,4.293,1.0941019919100112,1.23744425707751,27.24,79.64,11.05,1.919,1,1,1.24,0.793,14.1,17.43,87.9,0.151,1,56.66,16.5,1,9.0939,0.33943,3.73373,0.08786,208.58,759.1874871861676,1668883271,67.09741058837724,132.2650324001332,4.765143656605663,29,144.0468910222192,318.39847912812337,1.0,1.0
1383,3,strong,5757.3,4.369,0.9219039268021187,1.0388468676517166,19.95,78.57,57.0,4.15,1,5,2.298,0.555,22.2,-18.85,183.68,0.096,1,4.038,110.0,1,12.761,0.11084,1.21924,0.10401,328.44,114.86556341532732,1247753347,64.95479698260033,290.4838668527628,66.86306081804776,21,9.218113613944954,42.24231337158535,1.0,1.0
1275,3,strong,5421.3,4.445,0.9090183573042492,0.9402296018484774,19.47,66.05,29.6,4.584,1,5,2.538,0.466,17.7,-5.36,146.49,0.074,1,1.132,106.6,1,8.0623,0.23046,2.53506,0.07623,30.51,606.2100845982419,2079352010,64.13777661529397,304.0322738858637,238.50975228204672,33,51.60448438739317,250.00463333097144,1.0,1.0
299,0,mild,5452.7,4.306,1.1058161459989837,1.2257352423468506,34.53,87.11,12.71,0.589,1,1,1.01,0.8,13.2,0.52,30.1,0.123,1,29.24,95.9,0,,,,,,,702203776,65.1019076913419,45.29722957344398,9.233688084243395,0,,,,
58,0,mild,5892.2,4.482,1.065988022096431,0.9795271003308956,22.56,21.68,38.26,1.497,1,2,1.375,0.664,13.1,-10.27,131.36,0.197,1,36.38,32.5,0,,,,,,,1005889176,62.61455579263146,55.62295333310177,7.421468927522728,0,,,,
1371,3,strong,5380.8,4.275,1.1468156853103866,1.2913435617107656,13.06,53.0,112.13,1.61,1,2,2.61,0.514,10.4,28.2,209.56,0.09,1,4.536,100.9,1,5.2844,0.11115,1.22265,0.06215,49.05,74.75413371161312,289021716,66.13485479293927,221.09037423379576,59.52227504040496,51,11.192560033529332,39.0551486757615,1.0,1.0
35,0,mild,6159.1,4.41,1.0683308529142723,1.0690205868410836,23.25,53.73,11.83,1.135,1,1,0.54,0.682,4.9,9.01,254.91,0.142,1,55.68,20.5,0,,,,,,,19885230,63.88199312365276,33.91688244272608,4.849012923550231,0,,,,
1309,3,strong,6206.3,4.268,1.0472453755541222,1.2446253316445446,15.54,66.6,82.98,3.541,1,2,2.095,0.594,12.6,-11.62,95.18,0.08,1,2.264,511.6,1,8.8807,0.19003,2.09033,0.08523,91.21,235.21604707320503,393291556,66.48343418105867,202.46758592964736,119.25487614102336,30,31.78871168991008,101.894418152478,1.0,1.0
1302,3,strong,6149.3,4.34,1.140958608265676,1.1954856957279558,20.79,32.75,132.22,3.949,1,5,2.088,0.481,24.9,-15.76,278.05,0.089,1,4.004,207.1,1,16.2663,0.14245,1.5669499999999998,0.13129,150.41,143.2636531424019,1241110090,65.58121918569677,164.50494269090254,67.43082906675247,16,18.183659213017265,49.103112441266106,1.0,1.0
1041,2,mild,6384.3,4.44,1.1690725780794338,1.1079849735937797,22.48,17.98,13.0,1.621,1,1,1.6,0.737,7.6,17.95,95.59,0.249,1,36.9,62.6,1,5.2722,0.24283,2.67113,0.06245,215.82,484.6596013526086,1476088835,64.90422076438725,98.27646032638025,7.316884541552219,51,131.23408763211523,238.1358562845734,1.0,1.0
1149,3,strong,5423.8,4.528,0.9371323271177828,0.8680552420068448,15.65,75.45,37.02,4.143,1,4,2.095,0.496,15.2,3.12,234.0,0.113,1,2.532,123.8,1,8.0207,0.09781,1.07591,0.07674,79.15,128.10664923169202,1957412047,60.51478226672973,245.29204613960752,106.63232211029892,33,12.810758482626465,53.48433031388464,1.0,1.0
611,1,strong,5726.0,4.476,0.9301038346643994,0.9217771934614968,20.38,44.77,96.81,4.905,1,2,2.44,0.427,25.6,-13.61,149.2,0.146,1,5.756,163.0,0,,,,,,,1626926942,62.59374266731241,154.0626526474008,46.906365459221135,0,,,,
378,1,strong,5644.9,4.54,0.9558749736601384,0.8736155642781708,20.53,46.97,44.05,1.124,1,3,1.97,0.538,22.5,-3.16,153.92,0.126,1,1.155,220.1,0,,,,,,,899794812,62.26712549618984,121.60203179424671,233.76020743140853,0,,,,
235,0,mild,5349.0,4.316,1.0812164224121417,1.190821652709574,30.75,47.83,18.37,2.174,1,1,0.76,0.629,9.7,0.17,190.19,0.121,1,49.79,22.3,0,,,,,,,1809837537,64.61421807785264,37.52068024583194,5.422635862287144,0,,,,
1431,3,strong,5639.4,4.405,0.9324466654821938,0.9991875120235006,20.98,50.33,26.39,4.872,1,4,2.728,0.483,21.1,2.39,287.02,0.105,1,4.748,124.0,1,40.686,0.25984,2.8582400000000003,0.22617,190.3,682.3668216821518,292246436,63.827397781965686,317.4003681349755,56.8645828945402,6,31.958664900499542,162.10529758518328,1.0,1.0
